timestamp_amostra_ms,valor_adc,tensao_mv,sinal_controle,tensao_estimada_mv,erro_obs_mv
392802,1284,1131,46.21,1299.45,-168.45
392812,1289,1133,84.98,1191.39,-58.39
392822,1479,1297,79.18,1201.48,95.52
392832,1577,1382,38.0,1323.94,58.06
392842,1479,1297,38.0,1381.82,-84.82
392852,1320,1161,38.0,1330.82,-169.82
392862,1245,1096,77.72,1212.89,-116.89
392872,1415,1243,90.54,1170.78,72.22
392882,1551,1359,48.61,1284.71,74.29
392892,1497,1313,38.0,1363.96,-50.96
392902,1362,1197,38.0,1338.87,-141.87
392912,1215,1071,68.37,1242.9,-171.9
392922,1381,1213,98.71,1150.97,62.03
392932,1608,1408,55.22,1264.27,143.73
392942,1596,1398,38.0,1402.01,-4.01
392952,1499,1314,38.0,1412.85,-98.85
392962,1381,1213,38.0,1348.7,-135.7
392972,1181,1043,61.17,1254.12,-211.12
392982,1353,1189,100.0,1123.69,65.31
392992,1547,1355,61.0,1239.24,115.76
393002,1531,1342,38.0,1360.92,-18.92
393012,1440,1265,38.0,1360.72,-95.72
393022,1291,1136,42.05,1300.27,-164.27
393032,1274,1121,81.4,1190.09,-69.09
393042,1460,1281,79.73,1188.13,92.87
393053,1533,1344,38.0,1308.87,35.13
393062,1435,1259,38.0,1349.61,-90.61
393072,1279,1126,45.29,1294.74,-168.74
393082,1295,1140,84.06,1185.49,-45.49
393092,1463,1283,75.66,1204.63,78.37
393102,1493,1309,38.2,1311.24,-2.24
393112,1387,1218,38.0,1323.88,-105.88
393122,1022,906,68.49,1257.27,-351.27
393132,1388,1218,100.0,1031.41,186.59
393142,1603,1404,66.41,1240.38,163.62
393152,1624,1421,38.0,1407.26,13.74
393162,1567,1373,38.0,1434.04,-61.04
393172,1496,1312,38.0,1399.95,-87.95
393182,1359,1194,38.0,1341.89,-147.89
393193,1188,1049,68.06,1237.17,-188.17
393202,1343,1181,100.0,1129.98,51.02
393212,1543,1353,64.15,1234.65,118.35
393222,1555,1362,38.0,1360.88,1.12
393232,1444,1267,38.0,1375.65,-108.65
393242,1301,1145,41.19,1305.35,-160.35
393252,1267,1116,80.1,1196.84,-80.84
393262,1460,1281,81.82,1184.4,96.6
393272,1549,1357,38.0,1309.46,47.54
393282,1433,1258,38.0,1359.36,-101.36
393292,1277,1124,45.35,1296.22,-172.22
393302,1277,1124,85.56,1183.99,-59.99
393312,1460,1281,80.42,1193.2,87.8
393322,1543,1353,38.0,1311.0,42.0
393333,1429,1254,38.0,1356.9,-102.9
393342,1276,1124,48.57,1292.65,-168.65
393352,1292,1137,86.57,1186.15,-49.15
393362,1496,1312,77.49,1204.48,107.52
393372,1578,1383,38.0,1334.47,48.53
393382,1481,1299,38.0,1385.16,-86.16
393392,1351,1187,38.0,1332.82,-145.82
393402,1224,1078,70.29,1232.77,-154.77
393412,1385,1218,95.59,1155.06,62.94
393422,1583,1386,53.5,1266.17,119.83
393432,1543,1353,38.0,1384.27,-31.27
393442,1435,1259,38.0,1374.45,-115.45
393452,1289,1133,44.58,1298.16,-165.16
393462,1283,1130,83.25,1188.59,-58.59
393472,1469,1289,78.27,1195.56,93.44
393482,1531,1342,38.0,1314.96,27.04
393492,1439,1263,38.0,1349.16,-86.16
393502,1269,1117,45.54,1297.21,-180.21
393512,1289,1133,87.38,1179.25,-46.25
393522,1471,1290,77.99,1200.55,89.45
393532,1518,1331,38.0,1317.48,13.52
393542,1418,1244,38.0,1341.8,-97.8
393552,1257,1108,53.73,1281.13,-173.13
393562,1311,1153,90.73,1176.2,-23.2
393572,1517,1331,73.34,1218.16,112.84
393582,1590,1394,38.0,1348.67,45.33
393592,1519,1331,38.0,1396.94,-65.94
393602,1395,1226,38.0,1359.49,-133.49
393612,1200,1058,57.85,1268.23,-210.23
393622,1335,1173,100.0,1136.14,36.86
393632,1524,1335,66.95,1230.34,104.66
393642,1548,1357,38.0,1348.67,8.33
393652,1451,1273,38.0,1368.79,-95.79
393662,1297,1142,41.32,1308.54,-166.54
393672,1255,1105,82.11,1195.89,-90.89
393682,1453,1275,85.97,1177.81,97.19
393692,1575,1380,38.43,1307.05,72.95
393702,1479,1297,38.0,1376.52,-79.52
393712,1319,1160,38.0,1330.0,-170.0
393722,1254,1105,76.23,1212.39,-107.39
393732,1415,1243,87.05,1176.43,66.57
393742,1518,1331,48.43,1283.23,47.77
393752,1465,1285,38.0,1342.44,-57.44
393762,1318,1159,40.99,1312.55,-153.55
393772,1253,1104,78.62,1211.13,-107.13
393782,1439,1263,87.99,1178.54,84.46
393792,1581,1386,42.86,1300.25,85.75
393802,1501,1316,38.0,1383.43,-67.43
393812,1356,1191,38.0,1346.05,-155.05
393822,1223,1078,69.23,1239.59,-161.59
393832,1382,1214,96.74,1155.68,58.32
393842,1578,1383,55.62,1264.13,118.87
393852,1573,1377,38.0,1383.21,-6.21
393862,1456,1278,38.0,1392.17,-114.17
393872,1321,1163,38.0,1316.84,-153.84
393882,1237,1090,77.04,1209.35,-119.35
393892,1435,1259,90.09,1164.21,94.79
393902,1564,1370,42.23,1294.63,75.37
393912,1469,1289,38.0,1369.09,-80.09
393922,1341,1180,38.0,1322.12,-142.12
393932,1249,1099,71.01,1225.84,-126.84
393942,1389,1220,88.95,1170.85,49.15
393952,1516,1329,54.1,1266.3,62.7
393962,1463,1283,38.0,1342.03,-59.03
393972,1331,1171,41.22,1311.19,-140.19
393982,1257,1108,75.32,1220.27,-112.27
393992,1439,1263,86.96,1180.97,82.03
394002,1577,1382,42.88,1299.92,82.08
394012,1497,1313,38.0,1380.32,-67.32
394022,1370,1204,38.0,1343.01,-139.01
394032,1179,1040,66.96,1248.78,-208.78
394042,1369,1204,100.0,1127.27,76.73
394052,1565,1372,60.56,1252.45,119.55
394062,1550,1359,38.0,1377.13,-18.13
394072,1464,1285,38.0,1377.49,-92.49
394082,1317,1158,38.67,1318.99,-160.99
394092,1257,1108,78.92,1207.44,-99.44
394102,1447,1270,86.14,1179.42,90.58
394112,1550,1359,40.96,1303.28,55.72
394122,1472,1291,38.0,1361.59,-70.59
394132,1321,1163,38.0,1321.51,-158.51
394142,1251,1102,77.06,1212.88,-110.88
394152,1428,1254,88.13,1175.48,78.52
394162,1517,1331,46.24,1292.52,38.48
394172,1459,1280,38.0,1342.83,-62.83
394182,1309,1152,43.57,1308.75,-156.75
394192,1273,1121,80.7,1207.15,-86.15
394202,1463,1283,83.62,1192.24,90.76
394212,1567,1373,38.75,1314.76,58.24
394222,1497,1313,38.0,1373.24,-60.24
394232,1355,1191,38.0,1340.95,-149.95
394242,1223,1078,70.05,1238.46,-160.46
394252,1395,1226,96.64,1156.39,69.61
394262,1571,1377,52.95,1273.42,103.58
394272,1553,1361,38.0,1378.59,-17.59
394282,1449,1272,38.0,1378.82,-106.82
394292,1291,1136,42.03,1309.1,-173.1
394302,1261,1110,84.18,1191.11,-81.11
394312,1455,1277,85.0,1181.62,95.38
394322,1574,1379,38.29,1308.23,70.77
394332,1479,1297,38.0,1375.63,-78.63
394342,1318,1159,38.0,1329.58,-170.58
394352,1255,1105,76.67,1211.44,-106.44
394362,1415,1243,87.13,1176.55,66.45
394372,1529,1341,48.18,1283.31,57.69
394382,1470,1290,38.0,1349.79,-59.79
394392,1327,1167,38.64,1318.14,-151.14
394402,1243,1095,76.7,1216.2,-121.2
394412,1431,1257,90.34,1171.07,85.93
394422,1591,1395,43.83,1295.86,99.14
394432,1515,1329,38.0,1390.05,-61.05
394442,1373,1207,38.0,1357.61,-150.61
394452,1193,1052,64.11,1254.4,-202.4
394462,1355,1191,100.0,1134.54,56.46
394472,1562,1370,62.69,1244.03,125.97
394482,1587,1389,38.0,1375.01,13.99
394492,1482,1299,38.0,1399.55,-100.55
394502,1357,1193,38.0,1335.01,-142.01
394512,1183,1044,68.56,1236.59,-192.59
394522,1391,1221,100.0,1127.84,93.16
394532,1591,1395,52.24,1265.21,129.79
394542,1563,1370,38.0,1389.98,-19.98
394552,1468,1287,38.0,1389.0,-102.0
394562,1316,1157,38.0,1322.94,-165.94
394572,1243,1095,75.29,1206.45,-111.45
394582,1414,1241,87.39,1165.59,75.41
394592,1493,1309,47.06,1279.03,29.97
394602,1421,1248,38.0,1323.62,-75.62
394612,1267,1116,51.08,1280.17,-164.17
394622,1322,1163,86.13,1180.48,-17.48
394632,1509,1322,68.83,1223.34,98.66
394642,1549,1357,38.0,1339.62,17.38
394652,1460,1281,38.0,1367.15,-86.15
394662,1300,1144,38.77,1314.84,-170.84
394672,1239,1092,81.79,1197.08,-105.08
394682,1433,1258,89.8,1168.18,89.82
394692,1513,1326,44.71,1295.39,30.61
394702,1445,1268,38.0,1338.57,-70.57
394712,1305,1147,46.8,1298.74,-151.74
394722,1295,1140,81.04,1204.04,-64.04
394732,1477,1295,77.93,1206.41,88.59
394743,1566,1371,38.0,1322.41,48.59
394752,1495,1311,38.0,1372.97,-61.97
394762,1349,1185,38.0,1339.21,-154.21
394772,1216,1072,71.3,1233.39,-161.39
394782,1396,1226,97.71,1151.73,74.27
394792,1571,1377,52.51,1273.33,103.67
394802,1533,1344,38.0,1378.29,-34.29
394812,1435,1259,38.0,1365.98,-106.98
394822,1269,1117,47.21,1296.16,-179.16
394832,1291,1136,88.39,1178.67,-42.67
394842,1487,1304,77.47,1202.42,101.58
394852,1574,1379,38.0,1327.33,51.67
394862,1483,1301,38.0,1380.1,-79.1
394872,1317,1158,38.0,1333.15,-175.15
394882,1253,1104,76.43,1211.08,-107.08
394892,1407,1235,87.4,1175.09,59.91
394902,1524,1335,50.19,1276.92,58.08
394912,1471,1290,38.0,1345.39,-55.39
394922,1335,1173,38.56,1317.07,-144.07
394933,1247,1100,74.7,1220.56,-120.56
394942,1417,1244,89.2,1174.24,69.76
394952,1557,1365,48.03,1285.83,79.17
394962,1483,1301,38.0,1368.66,-67.66
394972,1327,1167,38.0,1331.19,-164.19
394982,1253,1104,76.58,1218.29,-114.29
394992,1416,1243,89.11,1177.59,65.41
395002,1556,1363,49.21,1285.26,77.74
395012,1497,1313,38.0,1367.65,-54.65
395022,1367,1202,38.0,1339.71,-137.71
395032,1189,1049,68.53,1246.74,-197.74
395042,1379,1210,100.0,1135.27,74.73
395052,1605,1406,58.23,1259.1,146.9
395062,1607,1408,38.0,1402.24,5.76
395072,1513,1326,38.0,1420.63,-94.63
395082,1400,1229,38.0,1359.79,-130.79
395092,1209,1066,56.14,1268.78,-202.78
395102,1321,1163,99.61,1139.7,23.3
395112,1531,1342,67.6,1222.72,119.28
395122,1549,1357,38.0,1352.25,4.75
395132,1451,1273,38.0,1369.61,-96.61
395142,1311,1153,38.91,1308.59,-155.59
395152,1257,1108,77.53,1201.93,-93.93
395162,1439,1263,83.82,1177.49,85.51
395172,1529,1341,41.0,1296.07,44.93
395182,1439,1263,38.0,1346.83,-83.83
395192,1270,1118,45.05,1297.26,-179.26
395202,1291,1136,86.65,1180.02,-44.02
395212,1471,1290,76.88,1202.64,87.36
395222,1512,1326,38.0,1317.2,8.8
395232,1416,1243,38.0,1338.06,-95.06
395242,1255,1105,54.14,1279.54,-174.54
395252,1325,1165,90.94,1174.08,-9.08
395262,1525,1337,69.77,1227.05,109.95
395272,1571,1377,38.0,1352.29,24.71
395282,1493,1309,38.0,1384.98,-75.98
395292,1348,1185,38.0,1339.77,-154.77
395302,1223,1078,70.37,1232.63,-154.63
395312,1391,1221,95.54,1154.67,66.33
395322,1562,1370,53.17,1268.04,101.96
395332,1528,1339,38.0,1372.17,-33.17
395342,1429,1254,38.0,1360.74,-106.74
395352,1257,1108,48.11,1291.3,-183.3
395362,1303,1147,89.61,1171.77,-24.77
395372,1497,1313,73.51,1210.43,102.57
395382,1564,1370,38.0,1332.83,37.17
395392,1453,1275,38.0,1374.82,-99.82
395402,1287,1132,39.85,1312.09,-180.09
395412,1271,1119,83.95,1187.99,-68.99
395422,1434,1258,82.34,1188.2,69.8
395432,1516,1329,44.38,1293.61,35.39
395442,1435,1259,38.0,1339.97,-80.97
395452,1272,1120,49.14,1292.27,-172.27
395462,1304,1147,87.5,1184.07,-37.07
395472,1496,1312,75.14,1212.68,99.32
395482,1587,1389,38.0,1334.54,54.46
395492,1492,1308,38.0,1389.72,-81.72
395502,1338,1177,38.0,1340.76,-163.76
395512,1227,1082,72.51,1227.01,-145.01
395522,1389,1220,94.68,1158.35,61.65
395532,1577,1382,53.35,1267.51,114.49
395542,1556,1363,38.0,1381.29,-18.29
395552,1437,1261,38.0,1381.17,-120.17
395562,1289,1133,43.46,1301.36,-168.36
395572,1269,1117,83.71,1188.16,-71.16
395582,1470,1290,81.69,1185.88,104.12
395592,1561,1368,38.0,1316.32,51.68
395602,1448,1271,38.0,1369.22,-98.22
395612,1304,1147,40.42,1308.18,-161.18
395622,1258,1108,79.96,1199.4,-91.4
395632,1431,1257,85.13,1179.44,77.56
395642,1522,1335,44.16,1293.34,41.66
395652,1427,1252,38.0,1344.42,-92.42
395662,1271,1119,50.58,1288.19,-169.19
395672,1299,1142,87.9,1183.55,-41.55
395682,1509,1322,76.2,1209.13,112.87
395692,1589,1393,38.0,1342.19,50.81
395703,1501,1316,38.0,1394.68,-78.68
395712,1373,1207,38.0,1347.82,-140.82
395722,1179,1040,64.76,1251.19,-211.19
395732,1365,1199,100.0,1125.08,73.92
395742,1563,1370,60.56,1247.71,122.29
395752,1551,1359,38.0,1374.26,-15.26
395762,1453,1275,38.0,1376.82,-101.82
395772,1317,1158,39.77,1311.36,-153.36
395782,1256,1106,77.78,1206.64,-100.64
395793,1433,1258,85.95,1176.9,81.1
395802,1544,1354,43.27,1293.63,60.37
395812,1466,1286,38.0,1357.75,-71.75
395822,1309,1152,38.24,1317.07,-165.07
395832,1256,1106,79.48,1203.97,-97.97
395843,1431,1257,86.46,1178.81,78.19
395853,1550,1359,44.18,1294.4,64.6
395862,1467,1286,41.21,1362.83,-76.83
395872,1334,1171,79.03,1321.32,-150.32
395882,1315,1156,100.0,1256.08,-100.08
395892,1499,1314,100.0,1245.28,68.72
395902,1683,1473,100.0,1361.61,111.39
395912,1949,1703,81.22,1510.64,192.36
395922,1811,1584,38.0,1700.88,-116.88
395932,1908,1668,71.15,1612.72,55.28
395942,1897,1658,58.65,1677.96,-19.96
395952,1716,1501,74.64,1671.78,-170.78
395962,1894,1655,100.0,1562.54,92.46
395972,1907,1666,89.31,1672.48,-6.48
395982,2111,1843,83.08,1698.38,144.62
395992,1868,1633,48.8,1830.5,-197.5
396002,2066,1803,100.0,1670.87,132.13
396012,2056,1795,63.73,1803.5,-8.5
396022,2011,1756,70.5,1797.11,-41.11
396032,2103,1836,80.96,1770.14,65.86
396042,1927,1682,67.06,1832.16,-150.16
396052,2100,1833,100.0,1717.54,115.46
396062,2169,1892,67.44,1832.06,59.94
396072,2027,1770,56.79,1876.1,-106.1
396082,2085,1819,89.15,1783.72,35.28
396092,2147,1873,74.92,1825.99,47.01
396102,1963,1714,67.51,1864.43,-150.43
396112,2109,1841,100.0,1746.31,94.69
396122,2220,1936,72.92,1841.87,94.13
396132,2115,1845,50.33,1913.9,-68.9
396142,1993,1742,78.61,1841.58,-99.58
396152,2175,1897,100.0,1770.13,126.87
396162,2214,1930,59.25,1889.08,40.92
396172,1984,1733,58.02,1907.2,-174.2
396182,2105,1837,100.0,1760.59,76.41
396192,2247,1960,76.95,1840.37,119.63
396202,2107,1838,47.37,1933.72,-95.72
396212,2007,1753,83.12,1837.28,-84.28
396222,2207,1925,99.49,1780.34,144.66
396232,2203,1921,54.19,1911.5,9.5
396242,1981,1729,62.62,1900.52,-171.52
396252,2102,1834,100.0,1759.22,74.78
396262,2239,1951,80.49,1837.16,113.84
396272,2185,1905,49.16,1929.0,-24.0
396282,1947,1701,68.41,1888.19,-187.19
396292,2151,1876,100.0,1740.0,136.0
396302,2235,1948,71.7,1864.13,83.87
396312,2070,1808,53.71,1925.94,-117.94
396322,2043,1784,92.17,1818.1,-34.1
396332,2271,1980,91.67,1806.98,173.02
396342,2299,2003,39.13,1952.47,50.53
396353,2149,1875,38.0,1958.64,-83.64
396362,1959,1711,74.39,1861.21,-150.21
396372,2153,1878,100.0,1745.25,132.75
396382,2213,1930,68.06,1866.75,63.25
396392,1999,1745,58.26,1909.37,-164.37
396402,2095,1828,100.0,1770.4,57.6
396412,2279,1986,79.01,1835.86,150.14
396422,2213,1930,38.25,1953.81,-23.81
396432,1869,1633,62.96,1903.44,-270.44
396442,2123,1853,100.0,1687.27,165.73
396452,2163,1886,83.05,1833.56,52.44
396462,2043,1784,70.02,1883.28,-99.28
396472,2109,1841,96.92,1805.39,35.61
396482,2302,2006,76.78,1852.36,153.64
396492,2356,2051,38.0,1970.59,80.41
396502,2163,1886,38.0,1998.39,-112.39
396512,1877,1640,70.38,1878.8,-238.8
396522,2139,1867,100.0,1690.6,176.4
396532,2133,1862,78.38,1843.7,18.3
396542,1959,1711,77.68,1862.5,-151.5
396552,2175,1897,100.0,1751.35,145.65
396562,2323,2023,63.68,1884.09,138.91
396572,2239,1951,38.0,1980.8,-29.8
396582,1973,1723,53.46,1925.82,-202.82
396592,2045,1784,100.0,1751.55,32.45
396602,2173,1895,95.88,1796.53,98.47
396612,2089,1823,66.41,1890.24,-67.24
396622,2085,1819,87.26,1832.3,-13.3
396632,2261,1970,83.44,1832.94,137.06
396642,2329,2029,41.5,1943.94,85.06
396652,2195,1914,38.0,1978.14,-64.14
396662,1867,1632,64.35,1895.53,-263.53
396672,2074,1810,100.0,1684.13,125.87
396682,2087,1821,95.83,1799.35,21.65
396692,1993,1742,87.94,1836.78,-94.78
396702,2216,1932,100.0,1778.38,153.62
396712,2363,2058,52.92,1917.78,140.22
396722,2294,1999,38.0,2005.33,-6.33
396732,2263,1972,38.0,1967.52,4.48
396742,1989,1738,45.4,1935.23,-197.23
396752,2008,1753,100.0,1756.39,-3.39
396762,2123,1853,100.0,1773.53,79.47
396773,2045,1784,75.34,1855.91,-71.91
396782,2149,1875,92.56,1802.51,72.49
396792,2341,2038,63.33,1873.4,164.6
396802,2295,1999,38.0,1988.14,10.86
396812,2121,1850,38.0,1963.7,-113.7
396822,1929,1685,76.66,1842.66,-157.66
396832,2123,1853,100.0,1722.36,130.64
396842,2086,1821,75.87,1842.2,-21.2
396852,2054,1793,82.84,1828.58,-35.58
396862,2232,1946,86.25,1809.85,136.15
396872,2291,1997,44.36,1923.95,73.05
396882,2087,1821,38.0,1952.92,-131.92
396892,1997,1744,84.53,1820.12,-76.12
396902,2134,1862,100.0,1770.23,91.77
396912,2035,1777,72.56,1862.0,-85.0
396922,2061,1799,96.36,1796.34,2.66
396932,2322,2023,83.78,1817.83,205.17
396942,2349,2046,38.0,1981.63,64.37
396952,2223,1938,38.0,1998.16,-60.16
396962,1916,1674,50.67,1918.3,-244.3
396972,2067,1804,100.0,1708.33,95.67
396982,2103,1836,89.02,1800.4,35.6
396992,1945,1700,80.94,1841.26,-141.26
397002,2200,1919,100.0,1741.12,177.88
397012,2351,2047,53.42,1898.93,148.07
397022,2203,1921,38.0,1994.08,-73.08
397032,1948,1702,56.36,1906.99,-204.99
397042,2076,1812,100.0,1733.59,78.41
397052,2124,1854,86.96,1813.7,40.3
397062,2004,1750,76.84,1856.12,-106.12
397072,2133,1862,100.0,1778.54,83.46
397082,2335,2034,68.36,1864.52,169.48
397092,2302,2006,38.0,1987.86,18.14
397102,2101,1833,38.0,1969.12,-136.12
397112,1973,1723,81.87,1831.24,-108.24
397122,2145,1871,100.0,1752.97,118.03
397132,2060,1797,71.2,1863.36,-66.36
397142,2024,1768,91.81,1810.4,-42.4
397152,2295,1999,92.6,1793.62,205.38
397162,2402,2091,38.0,1965.28,125.72
397172,2335,2034,38.0,2028.31,5.69
397182,2105,1837,38.0,1999.02,-162.02
397192,1962,1714,72.78,1839.6,-125.6
397202,2136,1863,100.0,1737.8,125.2
397212,2045,1784,67.81,1852.56,-68.56
397222,2061,1799,88.63,1794.69,4.31
397232,2251,1963,79.57,1810.81,152.19
397242,2169,1892,38.91,1931.4,-39.4
397252,1942,1696,64.71,1870.91,-174.91
397262,2123,1853,100.0,1729.93,123.07
397272,2137,1865,71.91,1845.8,19.2
397282,1907,1666,74.14,1860.0,-194.0
397292,2164,1888,100.0,1714.13,173.87
397302,2297,2001,64.78,1868.82,132.18
397312,2191,1911,38.0,1962.97,-51.97
397322,1885,1648,64.41,1892.5,-244.5
397332,2103,1836,100.0,1697.83,138.17
397342,2135,1862,85.78,1823.88,38.12
397352,1933,1690,78.55,1865.23,-175.23
397362,2171,1894,100.0,1737.62,156.38
397372,2361,2056,66.26,1878.72,177.28
397382,2311,2013,38.0,2007.42,5.58
397392,2148,1873,38.0,1979.72,-106.72
397402,1933,1690,74.43,1863.83,-173.83
397412,2133,1862,100.0,1728.73,133.27
397422,2135,1862,76.52,1849.69,12.31
397432,2031,1773,75.9,1861.32,-88.32
397442,2201,1920,95.64,1795.76,124.24
397452,2321,2022,53.27,1908.26,113.74
397462,2139,1867,38.0,1975.31,-108.31
397472,1915,1674,76.29,1859.96,-185.96
397482,2172,1896,100.0,1718.54,177.46
397493,2169,1892,67.43,1873.67,18.33
397502,2005,1752,68.73,1882.48,-130.48
397513,2129,1857,100.0,1778.84,78.16
397522,2303,2008,71.25,1860.27,147.73
397532,2250,1961,38.0,1969.4,-8.4
397542,1975,1726,50.67,1930.23,-204.23
397552,2056,1795,100.0,1752.52,42.48
397562,2153,1878,91.95,1805.23,72.77
397572,2083,1819,70.13,1875.99,-56.99
397582,2088,1823,87.1,1829.13,-6.13
397592,2267,1975,81.3,1835.25,139.75
397602,2323,2023,39.47,1946.6,76.4
397612,2214,1930,38.0,1972.62,-42.62
397622,1897,1658,58.19,1906.45,-248.45
397632,2069,1806,100.0,1701.21,104.79
397642,2079,1815,93.53,1800.73,14.27
397653,1981,1729,88.55,1830.09,-101.09
397662,2234,1948,100.0,1767.29,180.71
397672,2363,2058,47.39,1927.25,130.75
397682,2315,2017,38.0,2003.05,13.95
397692,2191,1911,38.0,1980.88,-69.88
397703,1903,1664,61.18,1892.56,-228.56
397712,2067,1804,100.0,1703.86,100.14
397722,2082,1817,91.92,1799.4,17.6
397732,2045,1784,84.71,1829.45,-45.45
397742,2235,1948,90.01,1805.23,142.77
397752,2359,2056,43.46,1927.76,128.24
397762,2259,1969,38.0,1997.66,-28.66
397772,2037,1779,39.51,1943.15,-164.15
397782,1999,1745,94.88,1784.79,-39.79
397792,2125,1855,98.75,1770.38,84.62
397802,2079,1815,71.83,1855.28,-40.28
397812,2095,1828,83.69,1822.69,5.31
397822,2264,1974,75.81,1834.99,139.01
397832,2299,2003,38.0,1941.59,61.41
397842,2085,1819,38.0,1955.73,-136.73
397852,1965,1717,83.42,1818.96,-101.96
397862,2145,1871,100.0,1748.2,122.8
397872,2059,1798,69.08,1863.31,-65.31
397882,2071,1808,88.58,1810.05,-2.05
397892,2263,1972,81.06,1821.53,150.47
397903,2266,1975,38.0,1941.84,33.16
397912,2002,1748,44.52,1934.87,-186.87
397922,2013,1757,100.0,1766.11,-9.11
397932,2150,1875,97.34,1780.85,94.15
397942,2119,1849,67.4,1872.81,-23.81
397952,2067,1804,77.41,1849.15,-45.15
397962,2231,1944,85.08,1817.6,126.4
397972,2317,2019,45.37,1922.54,96.46
397982,2131,1860,38.0,1969.53,-109.53
397992,1944,1697,74.58,1853.37,-156.37
398002,2123,1853,100.0,1733.05,119.95
398012,2029,1771,78.61,1845.14,-74.14
398022,2089,1823,97.01,1793.75,29.25
398032,2293,1998,78.44,1836.49,161.51
398042,2331,2031,38.0,1962.81,68.19
398052,2214,1930,38.0,1982.13,-52.13
398062,1861,1626,56.56,1908.86,-282.86
398073,2046,1786,100.0,1675.83,110.17
398082,2070,1808,100.0,1779.2,28.8
398092,2058,1797,87.07,1826.06,-29.06
398102,2237,1950,87.52,1817.16,132.84
398112,2348,2045,44.61,1930.38,114.62
398122,2217,1934,38.0,1991.06,-57.06
398132,1975,1726,53.61,1914.89,-188.89
398142,2039,1780,100.0,1750.59,29.41
398152,2119,1849,94.81,1793.19,55.81
398162,2045,1784,77.4,1853.59,-69.59
398172,2107,1838,94.7,1803.85,34.15
398182,2328,2027,74.78,1847.62,179.38
398192,2373,2065,38.0,1983.65,81.35
398202,2264,1974,38.0,2012.57,-38.57
398212,2055,1793,38.0,1948.76,-155.76
398222,1993,1742,89.97,1793.82,-51.82
398232,2087,1821,99.46,1764.85,56.15
398242,1989,1738,81.9,1828.2,-90.2
398252,2157,1882,100.0,1766.58,115.42
398262,2327,2027,59.18,1876.93,150.07
398272,2309,2012,38.0,1977.79,34.21
398282,2074,1810,38.0,1971.66,-161.66
398292,1975,1726,82.61,1815.05,-89.05
398302,2137,1865,100.0,1752.21,112.79
398312,2039,1780,68.7,1859.26,-79.26
398322,2085,1819,91.33,1794.65,24.35
398332,2277,1984,75.92,1828.46,155.54
398342,2205,1923,38.0,1948.23,-25.23
398352,1955,1707,57.17,1897.3,-190.3
398362,2069,1806,100.0,1737.22,68.78
398372,2135,1862,85.92,1811.2,50.8
398382,2005,1752,73.31,1861.21,-109.21
398392,2139,1867,100.0,1778.61,88.39
398402,2323,2023,65.5,1868.69,154.31
398412,2286,1992,38.0,1978.18,13.82
398422,2073,1808,38.0,1956.3,-148.3
398432,2009,1754,87.45,1809.56,-55.56
398442,2125,1855,97.55,1776.81,78.19
398452,2019,1763,74.39,1855.61,-92.61
398462,2119,1849,97.85,1785.47,63.53
398472,2333,2032,69.36,1854.25,177.75
398482,2311,2013,38.0,1984.53,28.47
398492,2149,1875,38.0,1973.74,-98.74
398502,1927,1682,68.35,1864.39,-182.39
398512,2105,1837,100.0,1717.79,119.21
398522,2044,1784,80.74,1828.72,-44.72
398532,2085,1819,91.15,1801.63,17.37
398542,2253,1965,78.22,1830.56,134.44
398552,2267,1975,39.89,1936.56,38.44
398562,2019,1763,44.11,1935.4,-172.4
398572,2018,1761,99.46,1777.35,-16.35
398582,2214,1930,93.62,1786.24,143.76
398592,2143,1870,51.79,1912.15,-42.15
398602,2005,1752,72.8,1860.51,-108.51
398612,2195,1914,98.54,1776.52,137.48
398622,2283,1989,52.91,1901.63,87.37
398632,2125,1855,38.03,1948.77,-93.77
398642,1978,1728,76.86,1844.86,-116.86
398652,2137,1865,100.0,1757.37,107.63
398662,2105,1837,71.14,1860.87,-23.87
398672,1933,1690,83.79,1840.48,-150.48
398682,2217,1934,100.0,1735.02,198.98
398692,2365,2060,51.68,1908.08,151.92
398702,2200,1919,38.0,2004.37,-85.37
398712,1932,1688,58.08,1907.69,-219.69
398722,2089,1823,100.0,1724.2,98.8
398732,2131,1860,86.19,1819.28,40.72
398742,1973,1723,77.16,1861.37,-138.37
398752,2160,1885,100.0,1759.56,125.44
398762,2323,2023,65.58,1877.02,145.98
398772,2293,1998,38.0,1980.52,17.48
398782,2065,1803,38.0,1961.3,-158.3
398792,1989,1738,91.91,1806.85,-68.85
398802,2231,1944,100.0,1767.82,176.18
398812,2203,1921,47.77,1922.69,-1.69
398822,1975,1726,60.92,1897.47,-171.47
398832,2115,1845,100.0,1754.71,90.29
398842,2239,1951,74.86,1844.62,106.38
398852,2149,1875,47.93,1926.01,-51.01
398862,1976,1726,73.26,1863.9,-137.9
398872,2153,1878,100.0,1757.69,120.31
398882,2187,1907,68.09,1870.67,36.33
398892,1979,1730,65.5,1893.08,-163.08
398902,2121,1850,100.0,1761.54,88.46
398912,2315,2017,74.23,1850.38,166.62
398923,2278,1986,38.0,1976.83,9.17
398932,1983,1732,42.74,1951.33,-219.33
398942,2067,1804,100.0,1755.04,48.96
398952,2154,1880,88.27,1812.48,67.52
398962,2057,1795,69.64,1875.76,-80.76
398972,2116,1847,91.82,1810.34,36.66
398982,2296,2000,73.07,1853.04,146.96
